1	8179950	8182729
1	8192430	8197049
1	8569030	8571849
1	19280300	19282649
1	19739850	19744399
1	19751800	19757629
1	19758130	19786929
1	19802850	19805249
1	20419200	20421299
1	21475150	21477299
1	25077650	25079829
1	31536250	31538879
1	32572400	32575499
1	33453680	33455779
1	34436580	34438579
1	37936150	37946979
1	39551200	39554149
1	39656450	39663179
1	39668980	39672849
1	40096930	40107599
1	41573430	41576479
1	46267830	46271029
1	52105750	52111449
1	52112850	52114849
1	53490230	53492249
1	59570100	59572329
1	59911580	59913999
1	59986250	59988299
1	60154730	60157629
1	61448380	61451799
1	61455000	61457599
1	61802280	61807029
1	62104530	62107499
1	65660250	65662999
1	67140630	67144229
1	68083380	68085399
1	68212230	68217029
1	68404300	68406299
1	68581680	68583899
1	84157500	84159879
1	85068750	85070879
1	85905700	85907729
1	85928750	85932249
1	86015630	86019999
1	86034800	86037529
1	87594550	87599599
1	87614650	87619099
1	95317750	95322179
1	95324480	95333129
1	95384330	95386799
1	95388530	95396299
1	95411480	95413529
1	95419030	95422449
1	95444550	95446699
1	95466850	95468879
1	95486180	95489199
1	95507150	95509899
1	100233150	100235199
1	109187900	109189979
1	114520880	114524579
1	116222380	116224379
1	117419830	117422999
1	117423700	117426279
1	117460780	117463199
1	117492080	117495199
1	117528830	117532099
1	145022380	145024379
1	145091450	145093499
1	145609600	145612399
1	146555500	146557499
1	147717500	147719579
1	157970150	157985299
1	165392880	165396499
1	165412150	165415149
1	165795450	165799879
1	168577550	168579829
1	168695080	168697729
1	168862000	168864029
1	174767400	174770379
1	175286380	175288399
1	182556350	182559799
1	183202430	183205599
1	184119080	184123299
1	203342380	203344529
1	203348500	203351249
1	203370430	203379079
1	206885630	206891349
1	211752550	211756379
1	214160280	214164029
1	214532900	214537079
1	218517250	218523249
1	218529050	218532149
1	218543080	218546849
1	218547000	218549449
1	218652350	218654429
1	223286780	223289249
1	224024180	224026249
1	224355850	224357879
1	225950430	225953349
1	229574400	229577199
1	230304800	230306979
1	230343350	230347729
1	230347930	230351649
1	230358900	230360999
1	230405400	230407399
1	230993350	230996099
1	230998100	231006049
1	236045530	236047629
1	236079350	236081749
1	236133780	236136979
1	236214300	236216999
10	3535830	3537979
10	3866600	3873029
10	3976250	3979699
10	4115550	4118149
10	4169350	4175299
10	4394350	4397929
10	4982300	4985049
10	5684380	5689599
10	10837450	10842499
10	11311280	11313299
10	11567080	11569099
10	14644500	14648049
10	14778350	14780549
10	17047480	17053229
10	17064950	17069749
10	17714830	17716899
10	24672030	24675349
10	24752230	24755699
10	29927800	29939149
10	29947400	29951349
10	30011430	30015749
10	30021930	30027449
10	30163550	30165699
10	30345380	30348149
10	31101600	31111549
10	31938150	31940199
10	31983600	31992679
10	33430900	33433529
10	33499550	33503099
10	44400300	44403199
10	46950730	46953199
10	48571550	48574749
10	49841980	49843979
10	50231500	50233899
10	50277830	50280299
10	50287730	50291229
10	50312080	50316249
10	53164500	53166849
10	61652650	61655379
10	62331500	62333629
10	64395880	64398099
10	85626880	85628949
10	88842800	88845749
10	90145700	90147929
10	91172850	91176549
10	93355900	93358729
10	93642950	93645049
10	94043350	94045379
10	95217100	95222549
10	95223130	95232129
10	95705800	95708279
10	95750980	95752979
10	97067900	97069929
10	104511250	104514129
10	104517150	104520949
10	104522100	104525099
10	104531680	104547499
10	104548200	104563829
10	104572700	104578629
10	106111880	106114349
10	111726250	111730879
10	115437500	115441529
10	115717350	115719479
10	120100350	120102399
10	124232750	124234749
10	124257230	124259549
10	129789080	129791249
10	129807430	129809479
10	129844950	129847429
11	3965000	3970199
11	7596150	7603029
11	12038480	12041549
11	12217300	12224199
11	12256080	12258799
11	12432180	12434549
11	12704280	12707249
11	14562000	14564179
11	19616830	19619199
11	19743780	19748449
11	27013400	27018629
11	34212830	34216179
11	34265250	34267479
11	34276900	34280099
11	34294150	34298179
11	34336180	34341579
11	34376480	34378599
11	35186230	35189579
11	59304080	59306179
11	59316750	59319849
11	65893580	65896199
11	69865300	69867429
11	86183830	86190249
11	86449380	86455349
11	89223200	89225999
11	93860300	93871049
11	94499880	94504049
11	95960330	95962929
11	96070200	96077249
11	103643930	103645949
11	104033350	104036349
11	111597230	111610399
11	112654300	112658999
11	114161600	114169679
11	114178000	114181049
11	116063680	116065799
11	117087250	117093349
11	118757180	118762149
11	121286980	121288979
11	121524900	121528329
11	121541230	121543279
